,content,rating
2286,"""Carly Fiorina, she's against banning assault weapons.""",0
2287,"""As the CEO of HP, Carly Fiorina laid off 30,000 workers.""",0
2288,"""Taxes went down under Jerry Brown.""",0
2289,"""I don't understand what Republicans are doing against this. It was their idea. John McCain introduced cap and trade legislation three times.""",0
2290,"""He's the only candidate who's balanced budgets and brought jobs to Providence.""",0
2291,"""The president's party always gets shellacked in midterms. It's only twice, 1934 and 2002, that the president's party actually gained in both the House and the Senate.""",0
2292,"Likens Obama's predicament to 1982, saying, ""when Reagan just started out, (unemployment was at) exactly the same point. He was two years into his term. The unemployment was well over 10 percent, and it did come out of it.""",0
2293,"""Forty-five percent of those who've been unemployed, they've been unemployed for six months or longer.""",0
2294,"""The IRS filed an $11,000 lien against (Allen) West for back taxes. Three liens were placed on",0
2295,"""The federal government is now on track"" for the second-largest budget deficit ""in 65 years.""",0
2296,Obama's approval numbers 'are in the low 40s.',0
2297,"""The overall fact about illegal immigration is that it's not actually getting worse.""",0
2298,"During the recession, ""the consumer in his native perversity has begun to save. The savings rate is now 6.2 percent.""",0
2299,"Over the last 10 years, incomes for the top 1 percent ""have grown."" Meanwhile, the bottom half of the country, ""they've seen their wages stagnate.""",0
2300,"""In the 18th Congressional District, 100% of electric generation comes from coal.""",0
2301,"Marco Rubio's ""economic proposals will add $3.5 trillion to the federal deficit.""",0
2302,"Providence has ""the lowest crime rate in three decades.""",0
2303,"""Attorney General McCollum, Speaker-Designate Cannon, Senate President-Designate Haridopolos and I stood up to Governor Crist and worked to remove Jim Greer as Chairman because of his mismanagement of the party.""",0
2304,"""Forty percent of the undocumented workers in this country"" entered the U.S. legally and ""overstayed their visa.""",0
2305,"The state Legislature attempted to ""outlaw stem cell research, passes bills about microchips in the brain, and talks about seceding from the Union.""",0
2306,"""We spend three times more on entitlements and debt services than we do on defense.""",0
2307,"The company I created, Point Judith Capital, ""is the only  venture capital firm in Rhode Island.""",0
2308,"""Florida's high school graduation rate falls well below the national average.""",0
2309,"""He (Kirk) did violate Pentagon rules, twice actually, for improperly mingling politics with his military service.""",0
2310,"""The insurance commissioner can't do squat about health care.""",0
2311,"""We are picking up oil with shovels and paper and plastic bags.""",0
2312,"""Crime is down in Arizona.""",0
2313,"As a senator, Barack Obama supported ""an amendment that basically gutted the legal temporary worker program.""",0
2314,"""You know, when this thing first hit, I signed a declaration of emergency for the six counties that were directly affected, impacted in the Panhandle, then I extended that not long thereafter down into Sarasota County.""",0
2315,"""President Barack Obama has deported more people in his first year in office than George W. Bush in his last year in office.""",0
2316,"Says state Rep. Jim Keffer, a GOP lieutenant to House Speaker Joe Straus, ""did mail pieces for Democrat  Mark Strama to help him defeat"" a Republican.",0
2317,"""I have filed every disclosure that has ever been required.""",0
2318,"Says Republican  lieutenants to House Speaker  Joe Straus ""aired radio ads supporting  Democrat(ic state Rep.) Mark  Homer... helping the  Democrat to a narrow win.""",0
2319,"""I have spent virtually every weekend since Memorial Day in the Panhandle.""",0
2320,"""Today, we have more boots on the ground near the Southwest border than at any time in our history.""",0
2321,"""Georgia has the most  restrictive ballot access laws in the country.""",0
2322,"If Rhode Island applied a  1-percent sales tax on all items exempt from sales tax, ''the state  would receive an additional $89,376,857.''",0
2323,"""I have a record on the environment of creating green energy ... taking  trash and turning it into cash.""",0
2324,"""The first time he ever voted as a Democrat was here in Florida in 2008. He only voted four times in his life, and he's asking Floridians to come out and vote for him.""",0
2325,"Canada ""does spills into their water to practice in the event that this would happen. That is not allowed in the United States.""",0
2326,"Says he ""fought against $3 billion in cuts to public education since 2003.""",0
2327,"Gov. Rick Perry broke  his promise that he  would not accept a $40,000 pay increase.",0
2328,"Langevin votes ""the party  line about 98 percent of the time.""",0
2329,"Georgia has ""more illegal aliens than the state of Arizona.""",0
2330,"The national debt ""has gone up by $1,729,000,000 during the Isner v. Mahut match.""",0
2331,"""Health reform eliminates co-pays, deductibles, and other costs for preventative care and provides for free annual wellness checkups starting next year.""",0
2332,"""When I become the nominee, the Democratic  nominee, I will be the only pro-choice candidate on the ballot.""",0
2333,"""We only have 2 percent of the oil reserves in the world, and we consume 25 percent of the world's oil on a daily basis.""",0
2334,"Rick Scott ""has heavily invested in a company that is geared to helping illegal aliens transfer money to family and friends out of the country.""",0
2335,"""Obama put a 10 percent tax on tanning.""",0
2336,"""Oil companies showered regulators (at the Minerals Management Service) with gifts and favors, and were essentially allowed to conduct their own safety inspections and write their own regulations.""",0
2337,"Says the Republican  ""state convention is  actually larger than the Republican National  Convention.""",0
2338,"""While Exxon Mobil has 40 pages on its media response strategy, its plan for resource protection is only five pages long and its plan for oil removal is just nine pages long.""",0
2339,"""BP is setting up claims offices throughout the state.""",0
2340,"John McCain ""voted against the tax cuts of 2001 and 2003, wrongly claiming they helped only the rich.""",0
2341,"After J.D. Hayworth ""was voted out of Congress, he became a registered lobbyist"" who was ""paid thousands by a Florida corporation to lobby the very committee he used to serve on.""",0
2342,"""The House has never failed to pass a budget in the modern era.""",0
2343,"Bill McCollum has ""recovered $200 million in Medicaid fraud.""",0
2344,"Georgia has ""a dropout rate that's higher"" than Alabama's.",0
2345,"""Bill McCollum holds the same position on (embryonic stem cell research) as Barack Obama.""",0
2346,"California's credit rating is ""the worst in the country.""",0
2347,"While in Congress, Nathan Deal was a leader when it came to protecting our borders.",0
2348,"Rick Scott's former health care company, Columbia/HCA, committed ""fraud.""",0
2349,"""Almost 1 million children ... have no health insurance in this state.""",0
2350,"""Fulton County has successfully reduced the number of pregnancies"" among 15- to 19-year-olds.",0
2351,"""We now actually import more oil than we did before 9/11.""",0
2352,"If voters agree in November to approve a one-cent sales tax increase, that will give ""Hillsborough County the highest sales tax of all Florida counties.""",0
2353,"""For now, we are still below average in the metro region.""",0
2354,"""Two-thirds of the top-rated hospitals in Florida were our hospitals.""",0
2355,"Charlie Crist ""bizarrely vetoed"" $9.7 million for a teaching hospital at the University of Florida ""despite having previously argued the budget request had merit.""",0
2356,"""Sixty-four percent of Americans support the Arizona immigration law.''",0
2357,"""The Interior Department has only 30 days to review an exploration plan submitted by an oil company. That leaves no time for the appropriate environmental review. The result is, they are continually waived.""",0
2358,"The federal government only ordered BP to pay ""to do one of those six segments"" of sand barriers for Louisiana.",0
2359,"""The president has added close to 68,000 troops in the last year, since he came into office, not just the 30,000 you hear, but the others that were added before that.""",0
2360,"""Kendrick Meek is the only candidate who has consistently been against expanded drilling.""",0
2361,"""Last year, (Bill McCollum) spent more than $2.2 million dollars to produce and air campaign-style TV ads where you were featured in almost every frame.""",0
2362,"The Republican Party ""fought very hard in the '60s to get the civil rights bill passed, as well as the voting rights bill.""",0
2363,"Says that in three legislative sessions, his proposals opening  pre-kindergarten to all Texas 4-year-olds never got heard or voted out  of committee.",0
2364,Halliburton gave Dick Cheney a $34 million payout when he left the company to join the presidential ticket.,0
2365,"""Jeff Greene only moved from California to Florida in the last two years. In fact, he would not legally be allowed to run for any other statewide office because he has not lived here long enough to meet the residency requirement.""",0
2366,"In Hawaii, ""they don't have a history of throwing incumbents out of office.""",0
2367,"""Sue Lowden gave Harry Reid's campaigns a thousand dollars in five different elections, helping his Senate dreams come true.""",0
2368,"Rick Scott ""was forced to resign as the head of a company that pled guilty to massive amounts of systematic fraud, including 14 felonies, leading to a historic $1.7 billion fine.""",0
2369,"California Republican gubernatorial hopeful Meg Whitman ""contributed to, and campaigned, for"" Democratic Sen. Barbara Boxer.",0
2370,"California gubernatorial candidate Steve Poizner, a Republican, ""gave $10,000 to Al Gore's recount"" effort in 2000.",0
2371,"""Rick Scott's even saying he wants more offshore drilling.""",0
2372,"""I got a letter from 20 people who said they wanted their money back, 14 never gave me a penny.""",0
2373,"Says state's expected ""increase in federal political clout  is almost entirely due to  the growth of the African American and  Hispanic populations in Texas in  virtually every region of the state.""",0
2374,"Says that when he first ran for office in the late 1980s, ""there were still folks who didn't have phone service. Soon I'd helped ensure that everyone in North Florida could access a dial tone.""",0
2375,"""In the last 10 years we've only had 7,000 barrels of oil spilled in the Gulf ... not counting hurricanes. This well is spewing that amount every day and a half.""",0
2376,"Bill McCollum explained his lack of action on mortgage fraud by saying, ""You can't do everything.""",0
2377,"Greece ""has a GDP the size of the Dallas-Fort Worth Metroplex.""",0
2378,"The president can ""authorize the killing of a U.S. citizen who fights for a foreign terrorist organization.""",0
2379,"On military recruiters at Harvard, Elena Kagan ""took a position and the  Supreme Court ruled unanimously that she was wrong.""",0
2380,"""In the last 50 years, (the federal government has) only balanced the budget five times.""",0
2381,"""We can prevent terror suspects from boarding an airplane, but the FBI doesn't have the power to block them from buying dynamite or an AK-47.""",0
2382,"Scott Maddox is a ""lobbyist.""",0
2383,"""Incoming House Speaker Dean Cannon and incoming Senate President Mike Haridopolos have said they plan to champion efforts next legislative session to allow oil rigs off Florida's coast.""",0
2384,"Under the Arizona immigration law, police are required to check immigration status if someone's ""lawn is overgrown"" or if a dog is ""barking too loudly.""",0
2385,"""At the moment, energy companies spend 0.25 percent on R&D.""",0
2386,"Numbers on illegal immigrants ""are down in terms of apprehensions, which indicates fewer illegal crossings, but also up in terms of actual enforcement actions.""",0
2387,"""We're making more than  ever off oil and gas right now, but it's no secret that oil production  in Texas peaked in the 1970s.""",0
2388,"Says Texas General Land Office ""has earned the school  children of Texas $451,932.89 on wind leases that haven't produced a  watt of energy.""",0
2389,"""By registration fewer than 20 percent of Florida voters are Independents.""",0
2390," ""Congress can tell [the Supreme Court] which cases they ought to hear. We have that authority.""",0
2391,"The new Arizona immigration law ""says that any police officer can stop anyone who appears to them to be reasonably suspicious of being an undocumented person.""",0
2392," ""What the Arizona law does is make a state crime out of something that already is... a federal crime.""",0
2393,"Gov. Lawton Chiles said ""if I were to become ... become speaker of the House it would be (his) worst nightmare.""",0
2394,"""Daniel Webster said he's out. Now he says he's in.""",0
2395,"""Fifteen years ago, the assets of the six largest banks in this country totaled 17 percent of GDP ... The assets of the six largest banks in the United States today total 63 percent of GDP.""",0
2396,"Republican challenger Bill Flores ""has never once voted  in a general election in our district.""",0
2397,"""Bill Young uses his campaign money for, among other things, a luxury car.""",0
2398,"The Banking Committee voted a 1,336-page bill ""out of committee in 21 minutes with no amendments, with the understanding that before the bill came to the floor, we would reach this bipartisan agreement.""",0
2399,"""By the end of Governor Rick Perry's term, he will have drained Texas taxpayers ... of more than $360,000 to pay for the rental mansion he has been living in while the historic Governor's Mansion is repaired.""",0
2400,"""Thanks to you, in under one week we have the largest GOP (Facebook) page in the Governor's race!""",0
2401,"""No member of the American public has ever been killed by commercial nuclear power  〞 a record unmatched by other fuels.""",0
2402,"Florida teachers are ""already paid $5,000 below the national average.""",0
2403,"""I never had a filibuster-proof Senate.""",0
2404,"""Americans now spend 100 days out of the year working for government before we even start working for ourselves.""",0
2405,"Crist sent his ""top policy staffer to the House Committee to testify in support of the proposal,"" then vetoed the bill.",0
2406,John Paul Stevens is the only Protestant on the U.S. Supreme Court.,0
2407,"""The video doesn't show the broader picture of the firing that was going on at American troops.""",0
2408,"""Florida Statutes require (Attorney General Bill) McCollum to consult with members of Florida's Congressional delegation"" before filing a lawsuit against the health care reform law.",0
2409,"""President Obama himself attempted to filibuster Justice Alito, who  now sits on the Supreme Court.""",0
2410,"Says that under a new program jail ""time for non-violent, mentally ill offenders has been reduced by 50 percent.""",0
2411,"Says she introduced a ban on ""dirty dancing.""",0
2412,"""The most private question on this year's form asks for an individual's race, and that question has been asked by every census since the 1790 census conducted under then-President George Washington.""",0
2413,"""This census is also the shortest and least intrusive count in modern history.""",0
2414,"The proposed education changes ""will not cut one teacher's pay.""",0
2415,"On financial reform, there is ""a million dollars being spent, per congressman, in lobbying expenses on this issue. (The) industry has four lobbyists per member of the House and Senate working on this.""",0
2416,"""Snitker has been virtually ignored by the major media.""",0
2417,The Senate Republican education plan is an unfunded mandate for local school districts.,0
2418,"""A lot of the ideas in terms of the (health insurance) exchange, just being able to pool and improve the purchasing power of individuals in the insurance market, that originated from the Heritage Foundation.""",0
2419,"""On the day that (the Republican) state leader resigned in disgrace, a 'Shred-It' truck rolled up to Republican headquarters.""",0
2420,"""Actually, Reagan was a Democrat before he was a Republican.""",0
2421,"""Since that famous day in February where the governor campaigned with  Barack Obama on behalf of the stimulus program, 211,000 Floridians have  lost their jobs.""",0
2422,"""Just this week we received the news that for the first time Social  Security is now paying out more in benefits than it's taking in. That  was something that was supposed to happen in 2016.""",0
2423,"""The American people will be appalled to learn the health care bill exempts (congressional) leadership and committee staff.""",0
2424,"Marco Rubio's ""income skyrocketed while his power increased.""",0
2425,"""Our national debt ... is on track to exceed the size of our entire economy ... in just two more years.""",0
2426,"The Associated Press called Charlie Crist's attacks ""over the top,"" ""out of context,"" and ""not true.""",0
2427,"Says she was the ""the only Democrat who voted against the Wall Street bailout.""",0
2428,"The cost to implement Florida's class size amendment so far has been ""$16 billion.""",0
2429,"The health care bill will subsidize families of four that make more than $80,000 a year.",0
2430,"""There will be no public funding for abortion in this legislation.""",0
2431,"""Hospitals, doctors, MRIs, surgeries and so forth are more extensively used and far more expensive in this country than they are in many other countries.''",0
2432,"""Rick Perry had planned to retire from the legislature  until his best friend, David Weeks, and I talked him into switching  parties and running for the GOP nomination for agriculture  commissioner.""",0
2433,"""As Florida's CFO, I shut down Krakow's scam and refunded more than $1.2 million to Josephine and other victims of this con man.""",0
2434,"Rubio admitted he ""would have accepted the stimulus money.""",0
2435,"""House Speaker Nancy Pelosi said this  week that the Democrats have to pass their terrible health care bill so  that the American people can actually find out what's in it.""",0
2436,"Sen. Kay Bailey Hutchison's  ""concession speech came with less than 20 percent of the precincts  having been counted.""",0
2437,"""House  Appropriations Chair David Obey's partial earmark ban wouldn't apply to 90% of  earmarks.""",0
2438,"""Health insurance companies' costs are only 4 percent of all health care spending.""",0
2439,"""We are the only industrialized nation that relies heavily on a for-profit medical insurance industry to provide basic health care.""",0
2440,"""When we started this health care debate a year ago, 85 percent of the American people had health insurance, and 95 percent of the 85 percent were happy with it.""",0
2441,"""If we just froze spending at 2007 levels ... by 2013 we would balance the budget ... and by 2020 we would cut the national debt in half.""",0
2442,"""Nearly all of the top 50 prescribers of oxycodone in the United States are in Florida.""",0
2443,"""The Florida Legislature raised taxes and fees by almost $2 billion"" in the 2009 session.",0
2444,"""When Social Security started, age expectancy for the average man was 58. It was 62 -- 62 for women.""",0
2445,"Says Gov. Charlie Crist has called him ""a rock star.""",0
2446,"Reconciliation was used ""for tax cuts for the rich twice under Bush.""",0
2447,"""Our graduation rate is the highest it's ever been.""",0
2448,"""The lifespan of the average American is less than that of people in nations that spend far less (on health care). ... To put it bluntly, we spend more and die sooner.""",0
2449,"The Democrats' health care bills would end ""the denial of ... coverage to those who have a pre-existing condition,"" while the Republican bill would not.",0
2450,"""Due to ... tax cuts and lower (property) values, 2009 property taxes were almost $3 billion below 2007 property taxes.""",0
2451,"""We are now seeing a decrease in violent crime.""",0
2452,"U.S. Rep. Alan Grayson ""compared a former vice president to a vampire ... and compared America's health care system to the Holocaust.""",0
2453,"Florida ""has the second-highest foreclosure rate in the nation.""",0
2454,"""The Republicans have repeatedly said that they agree with 80 percent of what's in our bill.""",0
2455,"""Speaker Rubio supported gun restrictions that included background checks and waiting periods.""",0
2456,"The CBO found that the House Republican health care plan would lower premiums by ""up to about 10 percent"" and, for purchasers in the individual market, ""those cost savings could even be higher.""",0
2457,"""Since 1981, reconciliation has been used 21 times. Most of it's been used by Republicans.""",0
2458,"Bill McCollum voted four times to raise his own pay, by a total of $51,000, and earns a congressional pension worth more than $75,000 a year.",0
2459,"""As bank president, Alex Sink eliminated thousands of Florida jobs while taking over $8 million in salary and bonuses.""",0
2460,"""One of the most recent polls said 75 percent of the American people have said either don't do anything or start over (on health care reform).""",0
2461,"""$100,000 in  stimulus funds (were) used for a Martini Bar and Brazilian Steakhouse.""",0
2462,"In the stimulus, ""$15 million dollars  went to 'build a bigger, better airport' for the town of Ouzinkie, Alaska,  population 165.""",0
2463,"""In the three months before the act took  effect, America lost 750,000 jobs a month. In the last three months, we've lost  about 35,000 jobs a month.""",0
2464,"""There have been three people tried and convicted by the last administration in military courts. Two are walking the street right now.""",0
2465,"Despite touting the economic stimulus as a great triumph, ""The very same report, however, notes that unemployment will average 10 percent for the rest of the year.""",0
2466,"""A Democratic poll operation shows that Fox News is the most trusted news operation in the country.""",0
2467,One-third of the economic stimulus package was tax cuts.,0
2468,"""The law is very clear! 'The monies recouped from the TARP shall be paid into the general fund of the treasury for the reduction of the public debt.'""",0
2469,"Some Republicans who voted against the stimulus ""have been all too happy to claim credit for Recovery Act projects and the jobs those projects have produced. They come to the ribbon cuttings.""",0
2470,"The Senate-passed health care bill ""is identical to the Massachusetts health care plan -- the same thing.""",0
2471,"""We passed without, frankly, the help of the Republican caucus, we passed 25 tax cuts last year, mostly aimed at the middle class and small businesses.""",0
2472,"Obama came into office ""with a $1.3 trillion deficit before I had passed any law. ... We came in with $8 trillion worth of debt over the next decade.""",0
2473,"""Mr. President, multiple times from your administration there have come statements that Republicans have no ideas and no solutions"" on health care.",0
2474,"""I have had the challenge during this administration to suspend no less than 37 public officials in about 36 months.""",0
2475,"""President Obama's proposed 'spending freeze' will only reduce the $42 trillion in government spending proposed between 2011 and 2020 by little more than one-half of 1 percent.""",0
2476,"""Inequality in Texas is steadily getting worse, with very few rich people, a great many poor people, and fewer and fewer in the middle.""",0
2477,"""A majority of Americans still oppose this health care bill.""",0
2478,"""Here in Virginia, we have the opportunity to become the first state on the East Coast to explore for and produce oil and natural gas offshore.""",0
2479,"""We cut taxes for 95 percent of working families.""",0
2480,"""At the beginning of the last decade ... America had a budget surplus of over $200 billion. By the time I took office, we had a one-year deficit of over $1 trillion and projected deficits of $8 trillion over the next decade.""",0
2481,"""For the first time in history, my administration posts our White House visitors online.""",0
2482,"U.S. Sen. Kay Bailey Hutchison ""voted to continue Roe v. Wade.""",0
2483,"U.S. Sen. Kay Bailey Hutchison ""has voted nine separate times to raise the national debt ceiling.""",0
2484,"""PWNED: House GOP Dominates Twitter, YouTube, Social Media in Congress.""",0
2485,"Democratic presidents ""have been considerably more effective at creating private-sector jobs.""",0
2486,"In Massachusetts, Scott Brown's Republican affiliation is ""not a secret, but clearly not on display.""",0
2487,"""The Washington Times ... pointed out that we had succeeded where previous administrations had failed"" on spending cuts.",0
2488,"""The No. 1 issue that the American people care about is getting America back to work.""",0
2489,"""Most Texans aren't millionaires.""",0
2490,"""The Trans-Texas Corridor is dead.""",0
2491,"""Close to half of the folks in this country illegally entered legally (but) overstayed (their ) visas.""",0
2492,Obama's job approval rating is up.,0
2493,"When President Bush took office in 2001, he inherited a $236 billion budget surplus, with a projected 10-year surplus of $5.6 trillion. When he ended his term, he left a $1.3 trillion deficit and a projected 10-year shortfall of $8 trillion.",0
2494,"""No Democratic campaign for (Fla.) governor has ever had these kinds of resources this early on in an election cycle.""",0
2495,"""Illegal immigrants currently occupy 8 million jobs.""",0
2496,"""Why is January 8th an important date in American history? This day in 1835 is the only day in our history when we have not been in debt.""",0
2497,"""I haven't missed a vote since 1993.""",0
2498,"""President Obama has broken his pledge to the American people to be transparent throughout (health care reform negotiations).""",0
2499,"Charlie Crist broke the quarter ""record for fundraising in a U.S. Senate race in Florida.""",0
2500,"President Obama has ""the worst ratings of any president at the end of his first year.""",0
2501,"""President Obama's proposal calls for serious cuts in our own long-term carbon emissions,"" but China and India will still be allowed to increase their emissions.",0
2502,"The ""post-Soviet industrial meltdown is responsible for most of the progress in reducing carbon emissions that Europe is able to claim.""",0
2503,"""In the last few months alone, we have apprehended extremists within our borders who were sent here from the border region of Afghanistan and Pakistan to commit new acts of terror.""",0
2504,The Senate health care bill does not contain limits on medical malpractice lawsuits.,0
2505,"""If you want to talk firsts for Bush, this was the first time in American history that a president took us into a war and cut taxes.""",0
2506,"Recovery.gov listed congressional districts that ""do not exist.""",0
2507,"The Senate health care bill ""would leave 24 million people without insurance coverage.""",0
2508,"If you look at last year's presidential campaign, ""you can't find a mention of public option.""",0
2509,"Obama has ""visited more countries and met with more world leaders than any president in his first six months in office.""",0
2510,"Obama has admitted a cap and trade plan would cause electricity bills to ""skyrocket.""",0
2511,The House of Representatives does not have a prochoice majority.,0
2512,"""Barack Obama won't even use the term 'war on terrorism.'""",0
2513,Guantanamo Bay detainees will get the H1N1 vaccine.,0
2514,"""President Obama campaigned on a promise to put reproductive health care at the center of his reform plan.""",0
2515,"""History tells us that job growth always lags behind economic growth.""",0
2516,"The GOP health care plan ""would allow health insurance companies to continue engaging in unfair and discriminatory practices like denying coverage to people because of a pre-existing medical condition.""  ",0
2517,"Sen. Joe Lieberman's ""home state has a public option which covers about 10,000 of its citizens that was introduced by its Republican governor.""",0
2518,"A ""fairly limited number of people, 25 million to 30 million,"" will be allowed to access a national health insurance exchange.",0
2519,"A request for ""an increase in troops sat on desks in this White House (during the presidency of George W. Bush), including the vice president's, for more than eight months, a resource request filled by President Obama in March.""",0
2520,"The Obama administration notified Poland and the Czech Republic about cancellation of major missile-defense facilities ""at the last minute in midnight phone calls.""",0
2521,"The proposed excise tax on ""Cadillac"" health plans will hit ""those making less than $200,000"" the hardest.",0
2522,"U.S. taxpayers paid $71,500 per job created by the stimulus bill.",0
2523,"""Only 20 percent of Americans admit to being Republicans anymore.""",0
2524,"A report by the health insurance industry ""ignores some of the key policies that are part of the Senate Finance Committee bill.""",0
2525,"Other Western countries have ended their ""Don't Ask, Don't Tell"" policies.",0
2526,"The Baucus health care bill would require taxes on medical devices such as X-ray machines, female condoms, HIV tests and surgical needles.",0
2527,"During the Reagan era, while productivity increased, ""wages for working people remained frozen.""",0
2528,Health care premiums for consumers have doubled since 2001.,0
2529,"Forty percent of gross domestic product ""is state, local, or federal money.""",0
2530,"During the Reagan era, ""the richest Americans had their top income tax rate cut in half.""",0
2531,"In the 1950s,  ""A lot of people got rich  〞 and they had to pay a top tax rate of 90 percent.""",0
2532,"""The richest 1 percent have more financial wealth than the bottom 95 percent combined.""",0
2533,"""The Defense Department received only one-half of 1 percent of the nearly trillion-dollar stimulus package funding.""",0
2534,"Barack Obama and the Democrats have ""proposed a tax for not having health insurance.""",0
2535,"In a now-viral video, ""impressionable youngsters at a public school in New Jersey ... have been instructed to sing the praises of 'Barack Hussein Obama.'""",0
2536,"Goldman Sachs was Barack Obama's ""No. 1 private contributor.""",0
2537,"""Our own National Security Agency says that (Iran's) nuclear ambitions are advancing, and at the same time ... we are slashing our own nuclear arsenal.""",0
2538,"""FDR was called a socialist and a communist.""",0
2539,"The Baucus bill ""contains provisions that would send massive federal subsidies directly to both private insurance plans and government-chartered cooperatives that pay for elective abortion.""",0
2540,"""In some states, it is still legal to deny a woman coverage because she's been the victim of domestic violence.""",0
2541,"""Medicare began as a public option and now holds 97 percent of the market share.""",0
2542,The House of Representatives has never passed a resolution of disapproval to condemn a member's behavior.,0
2543,The U.S. ranks 37th in the world for health care.,0
2544,"As a candidate, President Obama ""declared that everyone deserves access to reproductive health care that includes abortion, and vowed that this 'right' would be at the heart of his health care reform plan if elected president.""",0
2545,"""The claim ... that we plan to set up panels of bureaucrats with the power to   kill off senior citizens ... is a lie, plain and simple.""",0
2546,"If you ""already have health insurance through your job, or Medicare, or Medicaid, or the VA, nothing in this plan will require you or your employer to change the coverage or the doctor you have.""",0
2547,"""Switzerland and the Netherlands . . .  cover all their citizens using private insurers, and they do so for much less cost.""",0
2548,"""We waterboard, incidentally, hundreds of our own military personnel. They waterboard themselves in training to toughen themselves up.""",0
2549,"""Since World War II, only Gerald Ford and Bill Clinton have had worse ratings after seven months than President Obama.""",0
2550,"""Nearly 46 million Americans don't have health insurance coverage today.""",0
2551,"Pregnant women trying to buy health insurance on their own are barred from maternity coverage because they have a ""pre-existing condition.""",0
2552,Preventive care does not save the government money.,0
2553,"Obama's plan for health care reform ""ends exorbitant out-of-pocket expenses, deductibles or co-pays.""",0
2554,Health care reform will not affect veterans' benefits.,0
2555,"The health care plan for members of Congress ""is no better than the janitor who cleans their offices.""",0
2556,"In every committee when the health care bill was considered, Democrats voted against an amendment that would require members of Congress and their staff to take the government-run public option as their health care plan.",0
2557,"A loophole ""still exists which allows members of Congress and high-powered executive branch appointees to exploit 'insider' knowledge of the financial industry in order to turn personal profit.""",0
2558,"""The John McCain Twitter account has more than 1.1 million followers. The official White House Twitter account has only about 830,000.""",0
2559,Forty-five percent of Americans went without needed care because of costs in 2007.,0
2560,"""All private healthcare plans must conform to government rules to participate in a Healthcare Exchange.""",0
2561,"""Four percent of American citizens are black males, but they are 35 percent of murder victims.""",0
2562,"""Doctors, nurses, hospitals, even the pharmaceutical industry, (and) AARP"" say that health reform ""makes sense to do.""",0
2563,"""14,000 Americans . . . lose their health insurance every single day.""",0
2564,There were more job losses per month in the last three months under President Bush than in the past three months under President Obama.,0
2565,"""Job losses are so certain under this new cap-and-tax plan that it includes a provision accommodating newly unemployed workers from the resulting dried-up energy sector, to the tune of $4.2 billion over eight years. So much for creating jobs.""",0
2566,"""Only about 6.8 percent of the (stimulus) money has actually been spent.""",0
2567,"""Across the country, $174 billion of the Recovery Act have been committed in its first 130 days.""",0
2568,"""Now, there was a time when someone like Scalia and Ginsburg got 95-plus votes.""",0
2569,"""Californians consume 40 percent less energy per person than the national average""",0
2570,"During a town hall meeting on health care, ""ABC didn't even allow ads that opposed the president's health care plan to be aired.""",0
2571,"Every year tobacco kills more Americans than did World War II  〞 more than AIDS, cocaine, heroin, alcohol, vehicular accidents, homicide and suicide combined.",0
2572,"""Medicare and Medicaid are the single biggest drivers of the federal deficit and the federal debt by a huge margin.""",0
2573,"Says the Congressional Budget Office estimates a cap-and-trade program would cost the average family the equivalent of ""a postage stamp a day.""",0
2574,"Even high estimates for an early draft of the health care plan are ""less than the $1.8 trillion cost of the Bush tax cuts.""",0
2575,"""Some 500 detainees were released from Guantanamo during the Bush administration.""",0
2576,"Oil money from federal leases ""can only be used to clean up the mess and damages from drilling.""",0
2577,"In Texas, ""the No. 1 name for new male babies  〞 many of whom will vote one day  〞 is Jose.""",0
2578,"""Obama has more czars than the Romanovs.""",0
2579,"Contends that President Obama ""literally said (if) his cap-and-trade proposals were to pass, that utility rates, his words now, would, 'necessarily skyrocket.'""",0
2580,"""In the first round of repayments""  from financial institutions that received TARP money, ""the government has actually turned a profit.""",0
2581,"""President Obama will now own 60 percent of GM, and his union buddies will own almost 20 percent.""",0
2582,"""The nuclear test conducted in our nation this time is the Earth's 2,054th nuclear test. The five permanent members of the U.N. Security Council have conducted 99.99 percent of the total nuclear tests.""",0
2583,"""President Obama's own director of national intelligence, Admiral Blair, put it this way: 'High-value information came from interrogations in which those methods were used and provided a deeper understanding of the al-Qaida organization that was attacking this country.'""",0
2584,"""You've heard endlessly about waterboarding. It happened to three terrorists.""",0
2585,"""Nobody has ever escaped from one of our federal 'supermax' prisons.""",0
2586,"""The reality is, we are holding some of the most dangerous terrorists in the world right now in our federal prisons, including the mastermind of the 1993 World Trade Center bombing, the 'shoe bomber,' the 'Unabomber,' and many others.""",0
2587,"""Democrats have failed to answer the most basic question of how they want to pay for the more than $1 trillion of health care spending.""",0
2588,"""Our government has now 'spent, lent, or committed' $12.8 trillion in its attempt to blunt the recession.""",0
2589,"""The president of the United States ... agrees with me"" that marriage should be between a man and a woman.",0
2590,Senators who have accepted millions in campaign contributions from the financial industry voted against allowing bankruptcy judges to modify home mortgages.,0
2591,"The Republican Party has ""21 percent party ID and shrinking.""",0
2592,"Sen. Arlen Specter's party switch could ""end up giving Republicans the ability to filibuster judicial nominees at the Judiciary Committee level so that the nominees never get out of committee.""",0
2593,"Washing your hands and covering your mouth when you cough ""makes a huge difference"" in reducing transmission of the flu.",0
2594,"In Iraq, ""civilian deaths, incidents of bombings, etc., remain very low relative to what was going on last year.""",0
