,content,rating
4449,"Says President Barack Obama ""has an Environmental Protection Agency proposal that would raise the price of gasoline by 25 cents a gallon.""",1
4450,"AIDS was transmitted to humans because ""one guy"" had sex with ""a monkey"" and then started ""having sex with men.""",1
4451,"""The Obama administration ... would impose on every Catholic institution, every Jewish institution, every Protestant institution the Obamacare standard of what you have to buy as insurance."" ",1
4452,"Students today ""take more years to get through"" college.",1
4453,"A proposed mine in Wisconsin is ""about two-thirds the size of Lake Winnebago.""",1
4454,"""When I was fighting against cap and trade, the speaker was sitting down with Nancy Pelosi on a sofa encouraging it.""",1
4455,"Newt Gingrich says electric co-ops and credit unions are ""government-sponsored enterprises"" like Freddie Mac.",1
4456,"""When I was speaker, we had four consecutive balanced budgets.""",1
4457,"The U.S. military is at risk of losing its ""military superiority"" because ""our Navy is smaller than it's been since 1917. Our Air Force is smaller and older than any time since 1947.""",1
4458,"""[The] ACLU and atheists in Denver are demanding the NFL stop [Tim Tebow] from praying on the sidelines.""",1
4459,"""More people have been put on food stamps by Barack Obama than any president in American history.""",1
4460,"""In Connecticut and New York, students at Achievement First schools consistently outperform city and statewide averages.""",1
4461,"Says Newt Gingrich ""co-sponsored a bill with Nancy Pelosi that would have given $60 million a year to a U.N. program supporting China's brutal one-child policy.""",1
4462,"""Ballistic tests have confirmed that the death of at least one U.S. Border Patrol agent was caused by"" weapons that were part of a federal arms trafficking operation.",1
4463,"""[Renewable energy] projects . . . get us off foreign oil and away, step by step, from these foreign entanglements that we have to get into to defend our oil supply.""",1
4464,"""What is the proper collective noun for a group of baboons? Believe it or not . . . a Congress!""",1
4465,"""No federal official at any level is currently allowed to say 'Merry Christmas.'""",1
4466,"In a watershed 1958 decision, ""the Warren court asserted by itself that the Supreme Court was supreme over the president and the Congress.""",1
4467,"""I never lobbied under any circumstance"" for Freddie Mac.",1
4468,"""I balanced the budget for four straight years, paid off $405 billion in debt.""",1
4469,"""The Obama administration just issued instructions that terrorism training should not involve any reference to Islam.""",1
4470,"Our ""kids can't openly celebrate Christmas or pray in school.""",1
4471,"""When the country was founded, Congress had exactly the same attitude about the sanctity of Christmas celebrations that a 7-Eleven does today: 'Yeah, we're open.'""",1
4472,"Says the congressional ethics investigation against him was conducted by ""a very partisan political committee"" in a way that ""related more to the politics of the Democratic Party than to ethics.""",1
4473,"""I never favored cap and trade.""",1
4474,"""The only reason the unemployment rate is going down is because ＃ twice as many people dropped out of the employment pool as the number of jobs were created.""",1
4475,"President Barack Obama ""has now spent three years proving that he kills jobs in energy, he kills jobs in manufacturing.""",1
4476,Says 25 percent of Oregonians oppose the death penalty.,1
4477,"Says Barack Obama had ""huge majorities"" in Congress during his first two years in office and ""did nothing with them to create jobs in America.""",1
4478,"""Eighty percent of the net new jobs created in the state of Texas since 2009 went to the foreign-born.""",1
4479,"People can use food stamps ""for anything,"" including ""to go to Hawaii,"" and even millionaires can qualify.",1
4480,"Says signers of recall petitions against Wisconsin Gov. Scott Walker are at risk because of newly ""discovered"" provisions in state law.",1
4481,"""For the past eight years, Gov. Carcieri and Mrs. Carcieri would host the lighting of the State House Christmas tree.""",1
4482,On advancing state money for a Formula One race,1
4483,"""We have, right now, Hezbollah, which is working throughout Latin America, in Venezuela, in Mexico, throughout Latin America, which poses a very significant and imminent threat to the United States of America.""",1
4484,"""I have sent over $400 million to the border of Mexico in the form of Texas Ranger recon teams.""",1
4485,"""Community banks ＃ are being destroyed by Dodd-Frank.""",1
4486,On using embryonic stem cells for medical research.,1
4487,"Under President Barack Obama, ""more Americans are in poverty ... than at any time since the Census Bureau began keeping records on it over 50 years ago.""",1
4488,"Says ""tanking"" Rick Perry's federal tax plan has ""huge tax cuts for rich people and big tax hikes for everyone else.""",1
4489,"""A recent Department of Labor study guessed Wall Street fees cost a worker 28 percent of the value of your plan over the span of your career.""",1
4490,"Former Alaska Governor Sarah Palin was right that President Barack Obama's health care bill created what ""would, in effect, be death panels.""",1
4491,"Says the national heath care reform is ""a government takeover of health care.""",1
4492,"Says his parents ""came to America following Fidel Castro's takeover"" of Cuba.",1
4493,"Says El Paso was named America's ""Safest Large City"" a year after San Antonio, Houston and Dallas had the nation's highest crime rates.",1
4494,Say the ratio of CEO pay to average worker pay in the U.S. is 475 to 1.,1
4495,"Says the federal government hosted a conference and ""ordered 250 muffins at 16 bucks a piece.""",1
4496,"Says President Barack Obama failed ""to stand up for the bipartisan debt solutions of the Simpson-Bowles Commission.""",1
4497,Says Texas wildfires are linked to climate change.,1
4498,"""The federal government has not engaged in (border security) at all.""",1
4499,"Says the United States has the highest incarceration rate in the world with 2.3 million inmates, and the majority of Americans are imprisoned because they sold small amounts of drugs.",1
4500,"One Wisconsin school district ""is so worried about losing state funding that it has stopped giving milk to elementary school kids during snack time.""",1
4501,"Says Rick Perry and the Republican-controlled Texas Legislature ""managed to slash the budget of the volunteer fire departments in our state by 75 percent in the last legislative session,"" reducing their abilities to fight recent wildfires.",1
4502,"Thomas Jefferson expressed ""strong support"" for a balanced budget amendment in 1798.",1
4503,"""In (Sen. Marco) Rubio's state of Florida alone, Social Security lifts more than -- count it -- a million people out of poverty.""",1
4504,"Says there's not ""much evidence to suggest that people have (contributed to global warming) or can do very much to change anything.""",1
4505,"""We spend less on defense today as % of GDP than at any time since Pearl Harbor.""",1
4506,"""The studies have shown us that [drug testing for welfare recipients] will be saving us money""",1
4507,"Scientists are ""questioning the original idea that man-made global warming is what is causing the climate to change. ＃ (It is) more and more being put into question.""",1
4508,"Providence's port is ""200 miles closer to Europe than any other Eastern port.""",1
4509,"""The weight of the evidence (on global warming) is that most of it, maybe all of it, is because of natural causes ... it's fair to say the science is in dispute.""",1
4510,"Statistically, law-enforcement officers die 10 years earlier than the general population.",1
4511,"""The average Republican voter thinks there should be some revenue as part of this deal.""",1
4512,"Since 1965, the United States has spent ""untold trillions"" yet the poverty rate hasn't budged.",1
4513,"""Dubious taxpayer-funded"" stimulus spending -- Part II.",1
4514,"""There are 30,000 people that have been killed with seat belts.""",1
4515,"""One of the reasons that Budweiser stayed in New Jersey is the money they got from RGGI to put solar on their roof to save on their energy costs.""",1
4516,"Ethanol reduced gas prices by 89 cents per gallon in 2010, and if ethanol disappeared, gas prices could rise by as much as 92 percent.",1
4517,"""Who are the most consistently misinformed media viewers? ＃ Fox viewers, consistently, every poll.""",1
4518,Says Ocean Spray is moving its Bordentown processing facility to Pennsylvania largely because of costs associated with the Regional Greenhouse Gas Initiative.,1
4519,"Commerce Secretary nominee John Bryson ""appears to endorse world government.""",1
4520,"""Studies show that people that are on welfare are higher users of drugs than people not on welfare.""",1
4521,"""Part of his ride was to warn the British that were already there that, 'Hey, you're not going to succeed.' """,1
4522,"""We have seized more currency, more drugs, more outbound arms in the past year than any year in our country's history.""",1
4523,"""There's a 1.5 percent to 2 percent overhead in Medicare. The insurance companies have a 20 percent to 30 percent overhead.""",1
4524,"Members of Congress ""receive full pay retirement after serving one term.""",1
4525,"Says Rick Perry is ""the guy that tracked"" down Democratic legislators who fled Texas in 2003.",1
4526,"Says Gov. Rick Perry has been ""begging"" for the federal government to send the Coast Guard to patrol two lakes on the U.S.-Mexico border.",1
4527,"The Providence teacher contract ""is one of the longest in the country.""",1
4528,"Promotes a chart saying that Barack Obama has ""increased the debt"" by 16 percent, compared to George W. Bush, who increased it by 115 percent.",1
4529,"""The (border) fence is now basically complete.""",1
4530,"The Massachusetts health care plan is ""wildly unpopular"" among state residents.",1
4531,"""I'm well aware that medical marijuana is a recognized, medical, viable treatment for this sort of [pancreas] pain condition.""",1
4532,"Says Florida is one of a few or perhaps the only state ""that has a statewide review of local land use and zoning decisions.""",1
4533,"Under a proposal by Rep. Paul Ryan, people on Medicare will only have $15,000 from the federal government to spend on their health care.",1
4534,"According to David Cay Johnston, ""the average American pays about 22 percent of their income to federal taxes. The richest 400 Americans ＃ pay about 16 percent of their income to federal taxes.""",1
4535,"""Every time we've cut taxes, revenues have gone up, the economy has grown.""",1
4536,Says Gov. Rick Scott's approval ratings are up.,1
4537,"A Republican proposal changes Medicare for those under age 55 so that they will  ""participate in the same kind of health plan that members of Congress do.""",1
4538,President Obama has spent over $2 million in legal fees defending lawsuits about his birth certificate.,1
4539,"Says President Obama's ""grandmother in Kenya said he was born in Kenya and she was there and witnessed the birth.""",1
4540,"""American troops have never been under the formal control of another nation.""",1
4541,"Ending federal funding for National Public Radio would jeopardize 9,000 jobs.",1
4542,"Says Allen West helped thwart a terrorist plot by shooting a gun in the direction of an Iraqi detainee, then reported the incident to his superior and said it was wrong.",1
4543,"""Since President Obama took office, gas prices have gone up 67 percent.""",1
4544,"""There is a growing body of evidence that radiation in excess of what the government says are the minimum amounts you should be exposed to are actually good for you and reduce cases of cancer.""",1
4545,"""When I took office in 2003, we had very little reserves.""",1
4546,"Says the state's rainy day fund is ""our insurance policy against a major natural disaster.""",1
4547,"Gov. Rick Perry ""used $3.2 billion in stimulus dollars for schools to plug other holes in his budget.""",1
4548,Says Michelle Obama has 43 people on her staff; Nancy Reagan had just 3.,1
4549,"Says neither President Barack Obama nor Mexico President Felipe Calderon ""have been on the border to see what's happening to the citizens of Mexico, and for that matter the citizens of Texas.""",1
4550,"""Some of our state's educational administrators joined the feds in seeking to mandate Arabic classes for Texas children.""",1
4551,"In Wisconsin, teachers make $89,000 in salary and benefits, compared to $48,000 for all other workers in the United States.",1
4552,"""The  firefighters, the policemen and others who supported (Wisconsin Gov. Scott Walker) in his election bid ... don't have to worry about their collective bargaining rights.""",1
4553,"""Despite what you may have heard about Wisconsin's finances, Wisconsin is on track to have a budget surplus this year.""",1
4554,"Under changes being debated, state employees in Wisconsin ""who earn $30,000, $40,000, $50,000 a year might have 20 percent of their income just disappear overnight.""",1
4555,"The Muslim Brotherhood has ""openly stated they want to declare war on Israel.""",1
4556,"Fox News ""said the New Black Panther Party decided the election for Barack Obama.""",1
4557,"""In Mexico, they don't have birth certificates... they don't have registration cards for voters. They have one national ID.""",1
4558,"The majority of people in polls do ""not support Obamacare.""",1
4559,"Many of the 9/11 conspirators came from the Muslim Brotherhood, including Osama bin Laden, Ayman Zawahiri and Khalid Sheikh Mohammed.",1
4560,"""There was no panhandling when I left office.""",1
4561,"The financial regulatory bill ""will kill jobs.""",1
4562,"The White House ""branded"" the memorial service for the Tucson shootings with a ""Together We Thrive"" logo and slogan.",1
4563,"""Saturday's shootings reflect a disturbing trend. Mass shootings have become commonplace since the Virginia Tech massacre in 2007. There have been dozens of incidents where three or more people have been fatally wounded. Hundreds have died.""",1
4564,"Says Transportation Secretary Ray LaHood will ""force you to stop using your cell phone"" while driving.",1
4565,"Says Lee Leffingwell has been mayor of Austin, Texas ""for about as long as Sarah Palin was governor of Alaska.""",1
4566,"""Barack Obama is in an economy that's only worsened since he's been president of the United States.""",1
4567,"""This town (Wilmington, Ohio) hasn't taken any money from the government. They don't want any money from the government.""",1
4568,"A proposal to reduce the deficit ""involved large tax cuts for the top bracket.""",1
4569,"The cap-and-trade bill before Congress ""prevents you from selling your home without the permission of the EPA administrator.""",1
4570,"A recent report from the president's deficit commission was ""completely empty"" on controlling health care costs.",1
4571,"""The Republican who was just elected governor of the great state of Florida paid his campaign staffers, not with money, but with American Express gift cards.""",1
4572,"""Anybody who is familiar with the historical data from the IRS knows that raising income tax rates will likely actually reduce federal revenues.""",1
4573,Robert Hurt supported a bill that helped the uranium industry after taking contributions from the industry and because his father had a stake in it.,1
4574,"Rick Boucher ""helped write"" the cap-and-trade bill",1
4575,"Tells David Cicilline, ""94 percent of the carbon emissions which you so want to get rid of are caused by nature.""",1
4576,"Dan Seals has been running for office ""since before there were, like, iPods.""",1
4577,"""Fiorina's plan would mean slashing Social Security and Medicare.""",1
4578,"Jerry Brown ""gave California state employees collective bargaining powers"" and ""now, state employees can retire at 55 with much of their salary for life.""",1
4579,"""Scientists have shown us (that) the greater possibilities, the real science movement, has been with adult stem cell research. It has not been with embryonic.""",1
4580,"As state treasurer, Alexi Giannoulias ""lost $73 million in our kids' college savings.""",1
4581,"""Mark Kirk: Lied about going to war. Opposed middle class tax cuts. And said unemployment's not that big an issue.""",1
4582,"Just like the U.S. Chamber of Commerce, ""the AFL-CIO receives dues from foreign entities associated with it.""",1
4583,"Says ""Scott Walker says he would ban stem cell research"" ",1
4584,On a cap-and-trade plan.,1
4585,"""Since Debbie Halvorson has been in politics, Illinois has lost hundreds of thousands of jobs.""",1
4586,"Washington politicians ""run Social Security like a Ponzi scheme.""",1
4587,"After Hurricane Katrina, ""Dallas and San Antonio took in 5,000 to 10,000 refugees each, but (Bill) White brought in 250,000 and put them up in his 'buddies' empty apartment buildings and let the federal government pay their rents for over two years. They did not return to New Orleans, most of them are on welfare.""",1
4588,"""Do you know that we have pipes carrying natural gas in this country that are made of wood? I'm not joking.""",1
4589,"""Over 10 years, (extending tax cuts for the wealthy) would add less to the deficit than Obama added with the stimulus in one year.""",1
4590,"""There have been more terrorist attacks on U.S. soil by ... Muslims in Obama's first 18 months in office than in the six years under Bush after he invaded Iraq.""",1
4591,"Proposed tax changes are a ""handout"" to BP.",1
4592,"""When the mayor of Providence's brother wrote over 100 grand in bad checks to the city, Joe Fernandez didn't have the guts to prosecute him. He let him off the hook.""",1
4593,"""I asked (then-Secretary of State Condoleezza Rice) how many people had died and she did not know the answer to that question.""",1
4594,"""The government is trying to now close the Lincoln Memorial for any kind of large gatherings.""",1
4595,"Cap and trade legislation that Zack Space supported ""would cost the average household approximately $1,761 per year in increased energy rates.""",1
4596,"""We know that tax cuts are remarkably un-stimulative when you compare them with different kinds of government spending.""",1
4597,"""Obama admits he is not a citizen.""",1
4598,"The Bush administration ""pulled the troops out of Afghanistan, pulled the resources away, because they wanted to invade Iraq instead.""",1
4599,"A bill to cap carbon emissions ""could cost Ohio 100,000 jobs.""",1
4600,"""25 percent of our economy is the financial sector.""",1
4601,"""Attorney General Eric Holder is involved in the dismissal of the criminal charges"" against the New Black Panther Party for voter intimidation",1
4602,"Democrats in the 1930s wanted President Franklin Roosevelt ""to be more conservative.""",1
4603,"""Should Democrats get their way, every income tax bracket will increase on Jan. 1, 2011. Every single one.""",1
4604,"Transporting drugs ""is the price of admission"" for people crossing the border illegally.",1
4605,"Says that President Obama said if Congress passed the economic stimulus bill, ""we would have unemployment at 8 percent and no higher. And it went higher.""",1
4606,"""To say a family has to buy a product from a private company is clearly beyond the delegated powers of the U.S. Constitution.""",1
4607,Rhode Island voters are moving away from the Democratic party to  non-affiliation,1
4608,"Blue Cross headquarters has ""a $30,000 granite table.""",1
4609,Tarpon Springs takes its homeless to St. Petersburg.,1
4610,"The U.S. ""only ranks 25th worldwide on defense spending as a percentage of GDP.""",1
4611,"""Subsidies for oil and gas companies make up 88 percent of all federal subsidies. Just cutting the oil and gas subsidies out would save the U.S. government $45 billion every year.""",1
4612,On tax breaks for businesses,1
4613,"""At his father's bank, Alexi made tens of millions in risky loans to convicted mobsters. Then, the bank collapsed.""",1
4614,"""Alexi Giannoulias' top aide was a longtime BP lobbyist.""",1
4615,"""Law enforcement in the state of Arizona supports"" the state's new immigration law.",1
4616,"""Today, Florida is in 50th place in spending on education.""",1
4617,"""In Rick Perry's Texas,  the governor threatens to leave, to secede from the greatest country in  the"" world.",1
4618,"""When you were casting your vote for Republicans, Brian Kemp was voting for Democrats.""",1
4619,"""There are mechanisms in place to shut down the Internet privately.""",1
4620,"Japan's ""interest on its own debt"" is ""25 percent of its national budget""",1
4621,"""I'm running against a  groundhog. He saw his shadow on the primary day, and  no one has seen him  since.""",1
4622,"Said he is the only Democratic candidate for state attorney general who  has ""represented the entire state of Georgia.""",1
4623,"Texas state Reps. Dan Branch and Jim Pitts, lieutenants to House Speaker Joe Straus,  ""are helping Democrat Ellen Cohen against her Republican challenger,  doing events with her in her district.""",1
4624,"John McCain ""began his career in Washington as a lobbyist when he was appointed in 1976 as the Navy's liaison to the United States Senate.""",1
4625,"""Powerful Houston  Democrats Sylvia Garcia (Democrat county commissioner in Harris County)  and Elyse Lanie(r) (wife of the former liberal Democrat mayor Bob  Lanier) sponsored a Democrat fundraiser for Speaker (Joe) Straus with numerous  Democrat officials and high-ranking union officials.""",1
4626,"Says his GOP challenger, Doug MacGinnitie, ""hadn't voted in a Republican primary for almost 20 years until 2008.",1
4627,"The U.S. deficit  ""increases at $3 million per second.""",1
4628,On the use of presidentially appointed commissions.,1
4629,"""West has raised $2 million from those that would leave our beaches in ruins, end Social Security and Medicare, and give corporations free reign.""",1
4630,"He ""stood up to Barack Obama by passing legislation that prevents you from being forced to join government health plans or buy health insurance against your will.""",1
4631,"""In Florida alone, more than $3.5 billion a year is spent on health care and criminal justice for illegal immigrants.""",1
4632,"During the year Kagan barred military recruiters from Harvard Law School's Office of Career Services, ""military recruiting actually went up.""",1
4633,"""The majority of the people that are coming to Arizona and trespassing are now becoming drug mules.""",1
4634,"Says Houston's 18th  congressional district has been ""gentrified"" and is home to ""more Anglos  than African Americans.""",1
4635,"""In her first appellate argument, Ms. Kagan told the court that the speech and press guarantees in the First Amendment would allow the federal government to ban the publication of pamphlets discussing political issues before an election.""",1
4636,"""We have that program where immigrants come here and they have to bring a million dollars in order to get a green card if they're going to create jobs.""",1
4637,On whether a U.S. Supreme Court nominee should be forthcoming at confirmation hearings.,1
4638,"It was President Obama's ""inaction that caused over three weeks to go by before he even approved the governor's plan to protect our marsh.""",1
4639,"When he worked for AT&T, he ""was responsible for large parts in a $5 billion organization.""",1
4640,"""The ABA's own criteria for a judicial nominee call for, among other things, at least 12 years' experience in the practice of law, and they mean actual practice of law.""",1
4641,"""If there were not derivatives, there would be no bank loans at all today.""",1
4642,"Blue Cross' new  $90-million Providence headquarters ""was outfitted with $25 million in  decor.""",1
4643,"""Four years as a congressman, he [U.S. Rep. Hank Johnson] never talked  about MARTA.""",1
4644,"""Langevin has been the  most reliable vote for Speaker Pelosi.""",1
4645,"""Bill McCollum has accepted thousands from lobbyists for Planned Parenthood.""",1
4646,"""My opponent here has accepted money from Freddie Mac, Fannie Mae (and) hosted subprime mortgage seminars.""",1
4647,"""Sen. George LeMieux voted to let oil companies off the hook and overturn pollution rules.""",1
4648,"""When George Bush took office, President Clinton, a Democrat, and the Democratic Congress at the time had left an annual budget that was in surplus.""",1
4649,"""Every day, oil continues to pour into the Gulf of Mexico. ... Even with disaster on our coast..., Richard Burr voted to let big oil off the hook.""",1
4650,"""Fifty-three percent of teens  in Central Falls are getting pregnant.""",1
4651,"""If every small  business in our state, on average, was able to create one new job we  would cut our unemployment rate in half."" ",1
4652,"U.S. Rep. Jim Langevin  didn't want a border fence to block illegal immigration ""because he is  afraid that someone will get hurt trying to go around the fence.""",1
4653,"""Sharron Angle wants to wipe out Social Security.""",1
4654,"Sharron Angle supported ""a Scientology plan to give massages to prisoners.""",1
4655,"""In fact, oil spills from tankers are far more common than the very rare leaks from rigs or pipelines.""",1
4656,"The U.S. spends $4 billion on research and development for energy, while spending $350 billion on oil from foreign countries, ""many of whom are our enemies.""",1
4657,"With his decision on whether to fire Gen. Stanley McChrystal, President Obama ""has to fix yet another problem he inherited from the Bush administration.""",1
4658,"""If the Republicans were the majority, (Rep. Barton) would have actually the gavel and the chairmanship.""",1
4659,"Under President George W. Bush, ""the national debt went from $5 trillion to $12 trillion.""",1
4660,"Bill McCollum ""served as a lobbyist whose clients enabled mortgages for illegal immigrants.""",1
4661,"Jeff Greene ""is the king of the undercover Credit Default Swap that brought about the destruction of our economy that we have right now.""",1
4662,"""For six years, I served our community as a conservative state legislator. In every one of those years, I helped balance the state's budget.""",1
4663,"""In the case of General Motors, the (Bush) administration wrote a check without asking for any conditions of change.""",1
4664,"""We get 30 percent of our oil from the Gulf (of Mexico).""",1
4665,"""Rob Teilhet, Just another career politician.""",1
4666,"""We have a director of homeland security who cannot use and will not use the term 'terrorist attack' but instead substitutes 'man-made disaster.' """,1
4667,"Georgia Secretary of State Brian Kemp is a ""career politician.""",1
4668,"U.S. Rep.   Lloyd Doggett is ""the most liberal man in the United States Congress.""",1
4669,"""The Republican Party   lost 1.1 million registered voters since 2008. The Democratic Party  lost  1.2 million registered voters＃ (while) voter registration in the   Libertarian Party rose 8 percent.""",1
4670,"""On the pace that we're on with job creation in the last four months ... we will have created more jobs in this year than in the entire Bush Presidency.""",1
4671,"""Without representation, (the IRS) can increase taxes.""",1
4672,"Thurbert Baker kept a teen in jail ""who didn't even commit a felony.""",1
4673,"""Ninety-four percent of the bills that pass the Senate have no debate, no vote, no amendments, no reading of the bill, no online disclosure.""",1
4674,"""The minute this proposal for near-beach oil drilling came up, I was against it.""",1
4675,"""If you read the Arizona (immigration) law, what it says is if you are  stopped for violating the law and they have a suspicion that you're  illegal, they can ask you if you're legal."" ",1
4676,"""The last major oil spill from a drilling accident in America happened over 40 years ago in 1969.""",1
4677,"""I've issued a six-month moratorium on deepwater drilling.""",1
4678,"The White House has ""refused"" international help in dealing with the oil spill.",1
4679,"""Right now every single one of the (oil) companies here today and dozens of others are drilling for free in the Gulf of Mexico on leases that will cost American taxpayers more than $50 billion in lost royalties.""",1
4680,"Alex Sink was ""the first official who said that BP should pay $25 million for an ad campaign to promote Florida tourism.""",1
4681,Says she was never a  member of the Georgia Log Cabin Republicans.,1
4682,"Since 2000, ""the Texas clean air program achieved a 22 percent reduction in ozone and a 46 percent decrease in NOx emissions.""",1
4683,"Of hospitals in Rick Scott's Columbia/HCA health care company, ""A top executive said they even turned away a poor man and left him to die outside their door.""",1
4684,"The Obama administration ""has been constrained by the Oil Pollution Act of 1990, which basically gives the responsible party the lead role in trying to not only fix the problem, but contain the problem.""",1
4685,Ninety percent of the people in Arkansas still love Bill Clinton.,1
4686,"Georgia could get money for schools by scraping ""the gold off the gold dome"" of the state Capitol.",1
4687,"""Gov. Crist's veto also clears the way for taxpayer funding of abortion in Florida.""",1
4688,"""The Republicans didn't have a budget in '02, '04, '06.""",1
4689,"""A major part"" of the climate change bill sponsored by Sens. John Kerry and Joe Lieberman ""was essentially written by BP.""",1
4690,"The final pitch of Don Larsen's perfect game in the 1956 World Series ""was a foot and half probably high and outside.""",1
4691,"""The 2000 Census cost $4.5 billion. The 2010 Census is set to cost up to $14.5 billion.""",1
4692,"Starting in 2011, ""you will be required to pay taxes"" on ""the value of whatever health insurance you are given by the company.""",1
4693,"""In 20 years there will be enough Muslim voters in the U.S. to elect the president by themselves.""",1
4694,"Presidents Hoover, Truman and Eisenhower collectively ordered the deportation of at least 15 million illegal aliens.",1
4695,"""Across the country, more than half of the U.S.  attorney seats remain without a prosecutor chosen by Obama.""",1
4696,"Says an estimate that Texas will face an $18 billion budget gap is ""a number that somebody just reached up in the air and grabbed.""",1
4697,"Once the U.S. government signs a U.N. treaty on conventional arms, ""all U.S. citizens will be subject to those gun laws created by foreign governments.""",1
4698,"Halliburton defrauded American taxpayers of ""hundreds of millions of dollars in Iraq.""",1
4699,Barack Obama appeared in the video for 'Whoomp! (There it is!)',1
4700,"""There's more than 100,000 people working at the Department of Agriculture. That's 1 employee for every 30 farmers.""",1
4701,"""Every major study that has been done by a legitimate group ... shows that there are hundreds of thousands of jobs to be created if you pass our (cap-and-trade) legislation. And if you wind up pricing carbon.""",1
4702,"""Our school test scores are right at the bottom.""",1
4703,"""My opponent in November of 2008 sent a missive to the White House, to President Obama-elect, and said, 'Here's how you need to sell cap-and-trade to the American people.' """,1
4704,"Under the new health care law, the elderly will be denied care when they have ""passed the age limit for treatment.""",1
4705,"""Handel endorsed gay adoption"" in 2003 when she was running for chairwoman of the Fulton County Commission.",1
4706,"Says EPA regulation of greenhouse gases will endanger 575 Texas dairy facilities, 58 swine operations, 1,300 corn farms and 28,000 beef cattle operations.",1
4707,Turkey is an Arab country.,1
4708,"When Roy Barnes was governor, ""Georgia created 235,000 jobs.""",1
4709,"""We have SAT scores lower than that of Alabama.""",1
4710,"""I've traveled the country advocating for the FairTax ...""",1
4711,"""Barbara Boxer's worried about the weather"" instead of terrorism as the biggest threat to national security.",1
4712,"""This year, we have added an average of 200,000 jobs per month, a majority in the private sector, a stark contrast to the Bush Administration record of losing an average of nearly 750,000 jobs per month in its last three months.""",1
4713,"""The Democrats have over  20 field agents to our zero.""",1
4714,"The American Power Act ""would cut our dependence on oil in half.""",1
4715,"""A Houston school district analysis found that the (State Board of Education) more than quadrupled the number of historical figures students must learn about.""",1
4716,"After the oil spill, Congressman Adam Putnam ""doubled down saying all energy sources, including oil drilling in the Gulf, should be considered just days after the oil spill started.""",1
4717,"""The Democratic Congress has already taken significant steps to create jobs and jump-start the economy, resulting in the lowest tax rates in over 50 years and the creation of over 500,000 new jobs so far this year.""",1
4718,"""ObamaCare will use your tax dollars to provide free Viagra to convicted rapists and registered sex offenders.""",1
4719,"As the CEO of eBay, ""Whitman started a separate division that only sells porn.""",1
4720,"Mexican government officials ""hand out brochures showing individuals how they can avoid our Border Patrol, how they can get into our country.""",1
4721,"Sen. Barbara Boxer ""passed only three bills in 18 years"" into law.",1
4722,"Florida ranks ""45th out of 50 states'' for its regulatory climate for business.",1
4723,Bill McCollum on the Arizona immigration law.,1
4724,"Says Gov. Rick Perry is ""spending Texans'  hard-earned money to live like Louie XIV.""",1
4725,Says his opponent Dorman Grace brags on his Facebook page about receiving illegal campaign contributions.,1
4726,"The primary election results show Democrats are strong in Kentucky  because the Democratic candidates ""both got more votes than Rand Paul  did.""",1
4727,"""In three days last week, (Gov. Rick) Perry  flew to five cities at taxpayers' expense, holding press conferences,  delivering $2,325,000 in checks.""",1
4728,"""The fact that Rick Scott is running for governor as a 'reformer' would be funny if it wasn't so outrageous. This is a man who barely escaped imprisonment.""",1
4729,"In Afghanistan ""the (military) leadership has proposed a new medal, an award for 'Courageous Restraint' ... for 'NOT FIRING BACK.' """,1
4730,"""You've got almost twice as many cops in New York City as you do on our entire border. That's nuts.""",1
4731,"Steve Poizner ""increased his department's budget nearly 14 percent.""",1
4732,On returning Republican campaign contributions.,1
4733,"""Taxpayer-funded benefits to illegals"" in California are ""a skyrocketing cost under Obamacare.""",1
4734,"""Minnick voted to let the government fund abortion under Obamacare.""",1
4735,"Says U.S. Rep. Lamar Smith supported the $700 billion  Wall Street bailout in 2008, ""but now he is standing in the way of  reforms that would assure these bailouts would never happen again.""",1
4736,John Mica's brother is an oil lobbyist and his daughter represents the natural gas industry.,1
4737,"Elena Kagan ""has published five scholarly review articles, mostly on administrative law and the First Amendment. These articles were mostly on technical and procedural issues.""",1
4738,"Military ""recruiting went on at Harvard every single day throughout the time (Kagan) was there.""",1
4739,"Elena Kagan ""violated the law of the United States at various points"" with her opposition to military recruiters.",1
4740,"""Bill White used D.C. connections from his job in the Clinton administration to form a company that did business in the Middle East and defaulted on a $60 million loan.""",1
4741,"Elena Kagan is ""a New York City radical, Marxist lawyer through and through.""",1
4742,"""She (Kagan) took money from Goldman Sachs just like her boss, Obama.""",1
4743,"""Louisiana Sen. Mary Landrieu received almost $1.8 million from BP over the last decade.""",1
4744,"Louisiana gets ""not one single penny"" from Gulf Coast offshore oil revenues.",1
4745,"Sen. Robert Bennett, R-Utah, cast votes for TARP, the stimulus, and an individual mandate for health care.",1
4746,On the Arizona immigration law.,1
4747,"On Sandra Day O'Connor: ""I think one reason she was a good judge is she had no judicial experience"" before she joined the Supreme Court.",1
4748,On the importance of judicial experience for Supreme Court nominees.,1
4749,"The Treaty of Tripoli signed by President John Adams was ""his outreach to Muslims.""",1
4750,"""McCollum admitted he didn't think that the subprime mortgage crisis was a big deal, telling reporters he thought that the subprime collapse had been exaggerated by the media and investors and that 'it's not the end of the world.' """,1
4751,"Says the EPA ""outsourced the scientific basis for  its greenhouse gas regulation to a scandal-plagued international  organization that cannot be considered objective or trustworthy.""",1
